Geneid	3FG1	3FG2	3FG3	3FS1	3FS2	3FS3	3MG1	3MG2	3MG3	3MS1	3MS2	3MS3	3WM1	3WM2	3WM3
remanei_genome_00005438	4	0	0	50	13	11	0	4	2	69	54	30	545	554	360
remanei_genome_00005439	279	99	48	1077	448	797	183	165	246	1356	1495	1039	9657	9044	7319
remanei_genome_00005440	62	0	38	142	16	276	72	30	20	228	136	156	608	306	282
remanei_genome_00005441	30	38	38	165	184	732	54	62	31	198	703	272	186	100	106
remanei_genome_00005430	285	184	324	1525	809	2407	257	122	267	1482	2285	1947	6605	6149	4930
remanei_genome_00005431	15643	7959	12176	71231	45660	114884	37475	16360	25335	146418	64839	68768	60010	71340	45651
remanei_genome_00005432	4801	3986	1514	6807	3288	4476	1170	476	792	3567	2657	3063	8100	7574	7578
remanei_genome_00005433	158	144	116	317	306	693	128	52	50	588	1087	490	950	894	1112
remanei_genome_00005434	306	142	264	802	916	2108	284	162	222	582	682	364	558	594	380
remanei_genome_00005435	580	388	510	3344	2336	5866	566	522	806	4282	7598	4308	15540	12946	11242
remanei_genome_00005436	84	72	80	550	452	1046	80	66	78	536	872	718	1560	1476	1223
remanei_genome_00005437	203	122	137	1195	610	2214	185	151	408	1869	3347	1474	6201	6660	5871
remanei_genome_00005406	230	252	216	7672	4442	14193	170	166	482	4492	9506	6777	24496	27091	22492
remanei_genome_00005407	182	239	172	533	362	588	32	21	18	452	834	462	1303	1176	1113
remanei_genome_00005414	366	319	210	595	340	524	293	139	149	854	901	877	2065	1800	2002
remanei_genome_00005416	707	423	472	2019	1900	4586	645	498	396	2630	3347	1824	2392	2333	1852
remanei_genome_00005419	556	346	442	1862	1490	4492	512	194	476	2450	2107	1327	1994	1570	1579
remanei_genome_00005421	0	0	0	16	8	42	2	0	8	56	90	46	210	181	223
remanei_genome_00005423	7566	7162	7715	18534	15088	38124	2804	3238	5485	9580	28056	16004	49151	45489	36727
remanei_genome_00005424	2034	1258	1345	3314	1856	3004	742	316	396	2774	1660	1176	1919	2308	1822
remanei_genome_00005425	1498	704	471	3200	1904	2908	568	358	524	2056	3659	2632	4868	3662	3990
remanei_genome_00005426	1079	847	544	2535	1628	2543	391	282	297	2242	2602	1891	7576	8779	6974
remanei_genome_00005408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005409	0	0	0	64	30	28	6	0	2	48	114	42	248	140	170
remanei_genome_00005410	134	48	50	541	237	773	246	134	126	1353	1050	776	628	561	710
remanei_genome_00005411	842	1324	1618	7765	8955	35921	1116	2294	2406	11950	45123	28608	25638	17038	15562
remanei_genome_00005412	1885	2099	1240	1198	856	1392	42	22	55	184	157	165	1004	681	567
remanei_genome_00005413	3761	4858	3982	4124	3891	5091	489	352	378	2159	2479	1621	3635	4125	3423
remanei_genome_00005415	1192	718	502	3176	1582	3487	1498	358	564	6534	4398	3254	7433	7285	6046
remanei_genome_00005417	564	544	583	1027	885	1897	296	144	148	2215	1540	827	1628	1678	1483
remanei_genome_00005418	14	4	8	192	128	378	18	8	22	330	380	120	212	208	132
remanei_genome_00005420	19330	3208	2948	34238	11957	22088	6202	1602	2876	14536	4884	5524	4406	5852	4593
remanei_genome_00005422	148	90	73	336	318	447	32	26	22	142	156	173	360	436	352
remanei_genome_00005427	514	233	515	5297	2268	15642	454	435	484	6697	23723	7819	33789	36076	25598
remanei_genome_00005457	0	0	0	18	4	10	0	0	0	4	14	0	0	7	8
remanei_genome_00005458	83	34	62	136	92	206	12	16	15	121	157	77	520	536	461
remanei_genome_00005461	79	63	60	659	446	1103	127	84	106	1691	2529	1498	4312	4563	3847
remanei_genome_00005462	2386	2872	4556	28948	33733	99328	2266	4152	4260	19017	99576	64483	25924	24247	20196
remanei_genome_00005465	316	296	354	1372	922	3213	460	452	276	2325	5000	1955	1512	1289	1148
remanei_genome_00005467	876	592	281	1976	1150	2098	398	125	243	1742	2964	2175	8658	7058	7242
remanei_genome_00005468	30	32	28	70	18	86	4	10	12	76	156	101	530	424	374
remanei_genome_00005470	540	522	554	636	506	1127	90	54	88	541	1036	463	726	938	594
remanei_genome_00005459	0	0	2	2	2	14	2	0	4	50	26	21	132	41	34
remanei_genome_00005460	0	0	0	4	12	10	6	2	4	44	58	62	72	86	40
remanei_genome_00005463	18	6	8	60	47	166	18	7	24	140	588	134	479	822	524
remanei_genome_00005464	1497	1512	1364	4781	4727	9483	694	412	593	3325	4781	3410	4917	5143	4108
remanei_genome_00005466	4205	5065	4588	7386	5757	10710	746	824	960	5438	8045	4388	7766	9324	6305
remanei_genome_00005469	2847	472	476	4912	1710	3000	3834	1045	1263	6411	2949	2354	4306	4614	4054
remanei_genome_00005443	64	38	10	275	146	186	44	40	22	193	628	83	3195	4416	4069
remanei_genome_00005446	1727	663	610	7855	3881	7843	2395	1366	1034	13946	8818	4544	10572	7678	7320
remanei_genome_00005447	2047	598	803	5004	2686	4812	2172	678	1326	3946	3558	4500	4592	3115	2867
remanei_genome_00005449	2357	2931	2322	3660	3220	5190	759	449	494	2605	2962	2223	4844	5398	4204
remanei_genome_00005450	867	634	1249	3126	2451	7447	675	394	295	3645	2527	1864	3278	3820	2585
remanei_genome_00005451	1860	1979	633	1795	1177	1633	156	68	138	732	1351	711	3306	3476	3501
remanei_genome_00005452	50	70	32	510	264	611	60	80	86	683	1062	526	5382	5426	5302
remanei_genome_00005453	98	58	82	392	296	608	66	32	74	374	447	376	358	302	234
remanei_genome_00005442	2663	2140	3242	12424	7813	20908	3572	2330	6259	7801	33440	24297	107845	86227	86950
remanei_genome_00005444	414	246	399	1280	731	1576	565	235	573	1960	1948	1213	2359	2652	1765
remanei_genome_00005445	6483	4572	6156	17618	14021	36982	8333	4442	10586	15175	35864	29418	57969	47146	48632
remanei_genome_00005448	3924	3812	3504	9159	8775	22672	2121	1136	1569	8463	12492	6995	9876	10704	9005
remanei_genome_00005454	1771	2120	1050	2009	1547	1414	100	56	132	1179	897	919	2032	2289	1758
remanei_genome_00005455	0	0	0	0	0	0	0	2	1	3	1	0	0	0	0
remanei_genome_00005456	10855	7451	8269	37047	22593	68286	9404	7080	10044	44179	81308	38046	97318	97068	71147
remanei_genome_00005490	122	98	48	361	239	392	14	8	22	240	383	289	6962	6196	5642
remanei_genome_00005491	14	18	12	108	36	185	2	0	14	84	196	153	825	596	482
remanei_genome_00005493	0	0	0	2	0	2	0	0	0	0	44	0	108	56	18
remanei_genome_00005496	27	27	35	64	78	223	21	26	12	154	250	107	451	500	409
remanei_genome_00005497	833	389	218	3029	1231	2134	814	289	449	3506	3513	2378	9255	7743	6792
remanei_genome_00005498	1944	1148	881	6414	3930	7156	1041	891	778	4389	9007	5195	12417	12398	9694
remanei_genome_00005499	28	6	8	88	57	210	6	20	14	283	389	185	446	291	234
remanei_genome_00005501	82	95	72	694	494	1016	102	68	62	1085	1320	664	1730	1805	1500
remanei_genome_00005502	4493	1380	1020	10670	5185	8013	3373	1434	1100	14441	7771	4219	6388	6580	4617
remanei_genome_00005503	296	140	152	567	367	775	212	60	120	904	1107	530	2586	2520	2269
remanei_genome_00005492	70	122	249	705	764	3111	29	128	228	377	2544	1775	4497	5169	2998
remanei_genome_00005494	124	14	12	33	14	19	4063	8684	3810	988	2613	2179	6754	4746	8409
remanei_genome_00005495	83	44	51	64	47	48	52	49	16	326	391	141	359	534	540
remanei_genome_00005500	30	12	18	472	214	648	44	14	18	295	166	152	130	238	128
remanei_genome_00005504	458	84	50	1420	186	217	234	100	52	3168	988	182	1792	2095	1652
remanei_genome_00005505	2724	3001	1315	2178	1537	1989	129	81	133	1024	1310	960	8663	8218	7675
remanei_genome_00005506	12	19	0	94	52	115	8	9	13	105	221	106	1660	1325	1434
remanei_genome_00005507	46	29	8	407	147	230	22	26	72	435	688	349	7309	6373	5908
remanei_genome_00005508	276	309	85	839	570	677	184	76	186	694	1270	731	6881	7585	6463
remanei_genome_00005511	3865	3777	3242	8083	7109	16662	1630	1216	2108	7355	17134	10156	22366	18014	16232
remanei_genome_00005509	55735	22023	22301	137812	103423	130641	66325	25387	39842	130282	126060	120229	98724	97661	91039
remanei_genome_00005510	479	347	176	1286	693	1258	431	319	349	1555	2124	1553	3795	4424	3659
remanei_genome_00005512	341	231	204	655	388	808	295	115	119	1687	1455	1062	1389	1526	1305
remanei_genome_00005515	77	93	108	340	190	410	26	35	32	1093	1306	905	3473	3513	3429
remanei_genome_00005471	68	57	59	241	244	593	36	20	57	252	422	292	937	1161	956
remanei_genome_00005472	5935	1542	1974	11804	6899	14485	6529	1604	5610	11796	10355	9848	29115	21255	23161
remanei_genome_00005473	88	36	26	338	176	404	142	62	134	378	775	436	1774	1869	1184
remanei_genome_00005477	141	154	136	557	679	1009	109	83	73	431	678	526	606	604	616
remanei_genome_00005479	0	0	0	6	0	0	0	0	0	14	0	2	0	0	0
remanei_genome_00005483	266	445	473	6090	4523	8983	845	566	1303	5920	14095	16930	4432	6043	6316
remanei_genome_00005486	28	74	36	307	253	598	24	10	19	616	683	184	2160	2489	1679
remanei_genome_00005488	366	235	247	2138	1107	3427	354	213	134	2290	4405	1656	3007	3107	2941
remanei_genome_00005474	20	24	44	238	27	1337	12	40	90	128	11966	64	1728	3151	2697
remanei_genome_00005475	47	83	93	340	322	1427	14	22	80	412	1437	488	799	914	1000
remanei_genome_00005476	94	166	70	296	220	372	35	28	32	192	360	267	793	492	476
remanei_genome_00005478	294	224	236	1210	766	1981	74	50	68	1699	1969	1012	3000	3490	2728
remanei_genome_00005480	111	94	118	733	410	891	149	92	131	1312	1692	1296	3776	3367	2803
remanei_genome_00005481	4	4	0	40	14	58	0	0	3	74	59	71	161	159	204
remanei_genome_00005482	41	47	48	937	303	252	52	23	41	200	594	615	2403	2271	1732
remanei_genome_00005484	5072	4638	3298	7122	5547	12021	1536	994	1784	6518	13131	10621	22548	17261	15551
remanei_genome_00005485	3994	2900	3258	11426	12732	24085	1207	875	1076	4806	9756	6135	17012	17395	14339
remanei_genome_00005487	3266	1931	1597	17646	7198	17353	1300	725	1099	3994	8165	6524	37359	37335	39817
remanei_genome_00005489	1678	2446	1705	1328	1623	1827	41	20	68	200	186	162	2072	2081	1951
remanei_genome_00005513	23	40	47	284	155	277	27	12	20	543	408	151	374	491	420
remanei_genome_00005514	421	312	457	236	167	478	8	6	20	102	135	75	177	259	181
remanei_genome_00005516	235	154	100	1531	592	1002	321	117	208	2520	2144	1330	10040	10405	8370
remanei_genome_00005517	724	620	884	2684	2432	8266	412	358	566	4033	10706	9791	10263	8822	7465
remanei_genome_00005519	0	0	4	8	8	0	0	2	0	9	6	8	53	50	25
remanei_genome_00005520	204	163	83	482	242	921	280	73	139	1187	718	454	2552	2722	1990
remanei_genome_00005523	197	125	251	655	471	1844	228	102	103	580	949	534	1942	1857	1238
remanei_genome_00005525	1921	1645	3348	5288	7535	16373	1096	306	1469	2763	2786	4494	6659	5568	4143
remanei_genome_00005526	1500	1840	1530	1713	1526	2181	286	126	162	1036	1064	542	1226	1370	1206
remanei_genome_00005527	84	120	228	146	168	444	6	2	6	156	124	52	50	86	88
remanei_genome_00005529	124	150	138	98	97	259	17	8	16	57	110	63	337	398	316
remanei_genome_00005530	608	164	326	1390	699	3290	670	227	610	2348	1378	1205	894	860	758
remanei_genome_00005531	1503	1325	680	1996	1166	1727	241	131	152	1565	1282	1005	5349	4719	4134
remanei_genome_00005532	62	59	38	401	186	363	62	24	38	444	767	429	3976	3454	3130
remanei_genome_00005518	340	266	170	1160	609	1701	221	139	204	1847	4163	1636	11414	12263	10871
remanei_genome_00005521	2673	3110	4783	13576	15170	45254	106	68	97	972	468	1167	352	719	880
remanei_genome_00005522	0	3	6	26	35	42	6	8	6	47	90	61	302	176	135
remanei_genome_00005524	72	2	16	311	70	169	142	46	73	496	146	88	57	82	71
remanei_genome_00005528	178	192	180	502	420	817	56	46	86	793	1025	662	5794	6339	5038
remanei_genome_00005533	411	243	157	1086	748	1126	108	92	245	1537	1886	1468	2551	2561	2414
remanei_genome_00005537	394	146	170	1370	802	2250	418	258	264	1471	1460	798	806	965	668
remanei_genome_00005538	57	23	20	715	346	819	96	95	74	1356	1503	765	3670	4527	3422
remanei_genome_00005539	282	223	104	5911	4695	10016	227	197	190	5241	2977	2278	3917	5151	4476
remanei_genome_00005540	65	82	50	386	253	681	65	41	38	697	819	527	2173	2338	1551
remanei_genome_00005541	2622	538	452	6280	2335	4177	2498	649	886	9105	2820	2627	5864	7122	5671
remanei_genome_00005542	49	40	48	174	110	226	14	0	18	66	102	86	289	288	221
remanei_genome_00005545	960	679	587	1573	1206	1670	511	260	312	1669	1740	1195	2709	3308	2557
remanei_genome_00005534	258	286	165	1157	699	1410	193	84	119	922	1653	939	3006	3003	2670
remanei_genome_00005535	2530	1678	827	4148	1968	2803	1065	415	632	3281	2752	1969	6853	6413	5730
remanei_genome_00005536	24	14	20	157	93	200	34	8	44	143	1092	182	2945	3967	3809
remanei_genome_00005543	1088	890	938	3855	2688	8051	1221	582	722	5977	6630	3261	7642	7599	6258
remanei_genome_00005544	545	290	254	1732	1065	1854	566	156	290	1952	2521	1749	6200	6028	5145
remanei_genome_00005546	23	30	21	83	41	67	67	49	45	74	155	98	589	1057	623
remanei_genome_00005547	112	96	114	1281	1124	1686	303	108	156	1906	2132	2292	3220	3666	2577
remanei_genome_00005548	38	44	42	140	112	110	67	18	53	979	984	577	1021	1150	1005
remanei_genome_00005549	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0
remanei_genome_00005554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005559	2778	661	671	5932	1854	3705	3958	894	1348	13985	3066	2999	2864	3667	3205
remanei_genome_00005562	706	478	643	2971	1439	3932	762	216	426	3630	1628	1543	3920	3727	3071
remanei_genome_00005563	24	18	6	122	72	262	24	8	0	270	144	38	172	258	154
remanei_genome_00005564	29	8	46	286	230	315	32	35	74	677	696	377	1212	1434	924
remanei_genome_00005550	14	6	6	68	24	101	10	6	0	90	103	70	152	57	60
remanei_genome_00005551	2	2	0	28	21	45	0	0	1	45	27	34	43	25	27
remanei_genome_00005552	52	14	10	250	164	306	46	22	60	467	400	249	1444	1694	950
remanei_genome_00005553	52	44	45	149	68	284	41	52	6	267	410	96	1486	1638	1506
remanei_genome_00005560	324	117	94	865	306	1126	345	136	301	815	1258	639	8244	7242	7152
remanei_genome_00005561	113	87	61	727	535	701	182	84	128	843	1099	781	4916	5517	4523
remanei_genome_00005566	13	13	16	13	30	64	0	0	0	13	0	0	0	4	0
remanei_genome_00005568	2	16	25	13	23	22	0	0	0	1	2	4	10	3	0
remanei_genome_00005565	1098	1094	1025	1118	1061	1336	230	98	185	1104	1571	990	3582	3255	2961
remanei_genome_00005567	0	5	2	2	0	4	0	0	0	0	20	0	37	35	19
remanei_genome_00005569	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
remanei_genome_00005571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005574	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
remanei_genome_00005575	0	0	0	1	0	4	0	0	0	0	0	0	0	2	0
remanei_genome_00005576	53	67	85	76	79	123	27	20	7	83	100	39	247	185	144
remanei_genome_00005578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005580	0	8	0	2	4	0	0	4	0	22	28	18	0	4	8
remanei_genome_00005582	1	0	0	0	2	4	0	2	0	4	0	3	6	25	11
remanei_genome_00005588	227	261	361	371	320	997	55	17	46	888	1630	772	1282	1380	1311
remanei_genome_00005590	39	18	66	166	157	338	10	7	21	121	202	162	274	306	244
remanei_genome_00005591	36523	20060	26102	122691	76388	239364	30802	17842	15272	146504	200553	56693	129943	159286	94363
remanei_genome_00005570	0	3	6	2	5	26	15	0	2	14	18	2	16	28	4
remanei_genome_00005577	35	19	32	31	33	90	0	0	2	2	0	3	0	0	0
remanei_genome_00005579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005581	71	59	24	264	200	414	48	20	25	154	211	139	245	153	117
remanei_genome_00005583	0	4	0	38	8	54	15	2	4	121	218	12	165	288	334
remanei_genome_00005585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005586	0	0	0	0	0	0	1	0	0	0	2	0	0	2	3
remanei_genome_00005587	66	58	44	99	46	357	20	20	20	203	1916	240	1659	2144	2140
remanei_genome_00005589	11	10	16	173	148	380	31	26	38	322	666	346	127	165	228
remanei_genome_00005573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
remanei_genome_00005584	12	8	6	91	33	112	51	16	17	363	505	52	408	577	696
remanei_genome_00005572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005593	24	28	24	110	112	363	17	31	16	448	672	330	1080	962	806
remanei_genome_00005594	19	4	16	52	8	50	8	2	0	49	14	0	272	285	154
remanei_genome_00005597	595	342	339	1521	1463	2697	361	263	282	1564	3298	2264	2174	1474	1682
remanei_genome_00005600	2347	2356	2352	2390	2927	3779	429	338	371	1691	2840	2039	3469	3323	2629
remanei_genome_00005602	16	11	4	36	32	130	2	0	0	36	431	54	1150	1556	1245
remanei_genome_00005603	2	6	28	30	8	254	12	6	34	34	4277	100	5246	5932	6260
remanei_genome_00005604	717	561	258	1830	1315	1807	251	227	245	1964	2472	1771	4833	5567	4334
remanei_genome_00005605	4	10	2	114	58	195	0	6	14	66	463	110	1250	1479	1527
remanei_genome_00005606	4	6	30	165	63	488	8	28	86	54	5657	253	6952	7595	6269
remanei_genome_00005592	9390	8470	9500	24936	23366	62481	4480	3528	4893	16345	35456	24578	40742	40047	33484
remanei_genome_00005595	1272	536	360	7212	5088	7504	612	254	406	5916	5520	3166	5988	6179	5310
remanei_genome_00005596	130	33	2	458	127	75	73	58	30	580	266	111	2200	1893	1747
remanei_genome_00005598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005599	386	153	73	1353	556	1050	158	75	206	1236	1685	1253	7805	7577	6962
remanei_genome_00005601	285	128	184	4512	2028	5768	1243	846	990	18933	15227	11328	6688	6254	4730
remanei_genome_00005607	3415	4642	2350	2711	2536	2463	198	145	171	602	1069	969	2117	1854	1920
remanei_genome_00005609	76	32	43	184	126	354	7	11	8	99	195	75	180	112	97
remanei_genome_00005617	2524	2545	1658	2518	2094	2308	272	187	252	1252	1094	1064	1942	1952	1731
remanei_genome_00005619	0	2	0	10	0	13	8	2	0	146	226	49	98	112	42
remanei_genome_00005628	1776	2028	2659	8289	7958	20817	934	1256	2264	6585	22870	10099	12450	10100	9158
remanei_genome_00005629	796	402	984	1306	1766	6483	512	574	962	556	5070	4296	5370	4532	3472
remanei_genome_00005608	30	40	32	204	182	562	14	12	20	412	503	257	557	762	589
remanei_genome_00005610	110	50	43	258	100	111	135	53	92	932	661	481	1282	1040	1160
remanei_genome_00005611	62	26	36	131	62	91	54	9	32	182	161	89	373	346	177
remanei_genome_00005612	451	378	311	1005	770	1313	424	193	311	1672	1156	929	3220	3122	2229
remanei_genome_00005613	2	6	0	63	28	26	22	38	26	114	104	74	88	54	40
remanei_genome_00005614	6	10	8	218	158	584	30	36	10	626	1166	411	878	1005	770
remanei_genome_00005615	25	16	10	170	100	432	20	34	41	598	767	293	318	266	213
remanei_genome_00005616	1099	630	1179	6843	5509	21184	1719	996	1530	16032	65126	16264	20902	22725	22236
remanei_genome_00005618	74	20	10	826	292	707	42	22	58	1913	1952	790	314	344	350
remanei_genome_00005620	51	39	18	70	18	42	120	73	85	509	425	364	216	194	201
remanei_genome_00005621	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0
remanei_genome_00005622	0	0	0	10	1	0	0	0	0	2	0	0	0	1	0
remanei_genome_00005623	2112	2426	1240	2332	1762	2112	220	82	222	1038	1554	982	4808	4422	3855
remanei_genome_00005624	0	6	2	12	10	9	10	9	8	37	81	51	51	64	8
remanei_genome_00005625	4	2	4	26	12	20	4	4	0	108	42	12	10	20	8
remanei_genome_00005626	2307	2893	2582	2053	2131	2902	54	10	110	154	202	234	176	194	350
remanei_genome_00005627	1054	394	970	9641	5979	23881	1324	920	1415	18892	14832	13718	6643	6918	5697
remanei_genome_00005630	1047	533	380	2347	1387	2806	343	143	297	1133	1728	1480	3236	2906	2895
remanei_genome_00005631	907	170	92	2208	976	1074	334	266	146	508	632	522	606	624	438
remanei_genome_00005633	8	28	2	74	48	126	6	0	2	64	60	72	116	256	234
remanei_genome_00005636	10	8	6	166	125	219	29	20	20	270	282	176	749	770	481
remanei_genome_00005638	1507	2349	1188	4154	4645	11268	636	916	1227	3429	12042	5497	9880	7076	6761
remanei_genome_00005644	2	2	13	6	8	16	4	0	0	4	6	0	0	10	12
remanei_genome_00005645	256	153	124	1501	1366	2139	299	174	138	2946	3916	1332	1638	1678	1320
remanei_genome_00005646	79	27	31	514	283	507	126	81	178	775	1011	542	4125	4594	3693
remanei_genome_00005648	3471	2512	2433	6027	5186	8612	1681	666	920	5713	7094	4704	10516	12004	9627
remanei_genome_00005632	167	45	23	568	188	243	388	72	139	3093	2267	2022	2417	3367	2081
remanei_genome_00005634	6	12	4	102	42	158	8	2	8	216	214	102	702	518	324
remanei_genome_00005635	8	0	4	16	22	119	8	4	0	44	131	20	70	40	58
remanei_genome_00005637	385	496	426	1449	1951	3911	537	401	446	5547	7775	5414	5009	5538	3802
remanei_genome_00005639	5073	5434	4189	6690	7072	9885	2006	1238	2287	5586	12190	5152	13933	16668	15895
remanei_genome_00005640	2634	2624	1544	2916	2134	2355	618	157	324	1851	1042	850	3342	3291	3418
remanei_genome_00005641	1208	514	400	3191	1942	2487	711	348	350	4453	3068	2245	3710	3837	2929
remanei_genome_00005642	10490	15475	17426	61612	67158	189714	17182	20035	27162	80316	213466	113380	163695	128355	112449
remanei_genome_00005643	3023	2724	1169	6451	3150	5547	1000	744	1511	4504	10287	6028	64263	49044	47852
remanei_genome_00005647	1457	2050	3031	11923	12746	50040	1128	1729	2324	6544	34722	12631	23751	26616	20622
remanei_genome_00005649	0	4	0	2	0	2	36	28	15	46	20	38	2	28	20
remanei_genome_00005650	0	0	4	0	0	0	20	6	20	6	22	8	14	0	0
remanei_genome_00005657	32	56	48	340	368	903	92	24	92	452	1106	470	2416	3368	2950
remanei_genome_00005658	22774	19444	17970	184311	171946	353838	19662	12676	12130	159790	125359	83198	66086	70068	50654
remanei_genome_00005659	2	2	0	59	16	181	2	0	0	120	86	55	14	43	78
remanei_genome_00005664	20	28	24	75	33	69	29	12	9	189	143	121	560	464	453
remanei_genome_00005651	738	268	282	2792	1217	2702	952	334	778	3679	4346	3246	14139	12495	11914
remanei_genome_00005652	4	12	4	84	21	58	10	0	0	84	55	38	144	139	104
remanei_genome_00005653	689	680	227	2307	1134	1843	182	88	190	1285	2060	1668	9200	7845	6765
remanei_genome_00005654	362	511	790	1137	2920	6813	70	359	391	544	2059	901	413	510	336
remanei_genome_00005655	8289	7391	8653	22640	16440	43044	4734	3836	9653	11570	56474	41505	154840	124576	127482
remanei_genome_00005656	18	6	4	336	194	403	27	11	34	283	396	521	1280	1113	1443
remanei_genome_00005660	40	50	14	140	100	202	20	6	18	186	512	284	524	554	524
remanei_genome_00005661	19	26	11	33	26	59	106	104	76	204	226	112	92	146	127
remanei_genome_00005662	14	0	6	28	11	55	187	46	42	196	261	128	114	57	35
remanei_genome_00005663	320	390	254	736	566	800	275	104	104	1131	878	494	2399	2173	1828
remanei_genome_00005666	310	738	298	1437	3413	2571	391	262	432	996	1152	1572	1595	1548	1010
remanei_genome_00005667	283	1101	584	2201	4412	5410	8	38	54	76	500	728	708	840	410
remanei_genome_00005668	165	182	116	446	292	379	44	46	44	592	812	694	6706	6260	4975
remanei_genome_00005670	525	394	359	1773	848	1618	514	230	336	2317	2069	1449	11550	11643	9412
remanei_genome_00005671	6	4	6	20	2	44	0	2	0	185	286	88	476	440	350
remanei_genome_00005673	20	3	7	150	124	310	11	12	28	289	322	136	391	439	224
remanei_genome_00005675	12	24	13	223	71	358	12	10	33	360	597	313	617	473	306
remanei_genome_00005678	390	250	244	2770	2171	4404	416	251	412	16994	14653	11924	5538	6722	4776
remanei_genome_00005665	1026	647	441	2337	1434	2134	440	195	404	1837	3606	2328	6863	6739	6488
remanei_genome_00005669	1	0	0	8	2	2	2	2	0	96	94	64	62	84	85
remanei_genome_00005672	0	0	0	2	0	22	0	0	0	0	6	4	34	2	0
remanei_genome_00005674	133	84	38	1133	1356	1869	12	6	12	194	171	184	68	127	96
remanei_genome_00005676	46	34	24	442	208	480	50	32	60	1561	1316	678	2062	2519	1752
remanei_genome_00005677	2105	2476	2388	3100	3251	6683	586	332	302	2788	2898	1538	2664	2459	2118
remanei_genome_00005679	121	148	132	1474	1382	3206	112	66	94	1293	2747	1462	2978	2588	2000
remanei_genome_00005681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00005682	1073	1055	791	2792	1953	4760	542	356	599	2139	5422	4827	6038	5290	4728
remanei_genome_00005701	1802	702	782	8452	4648	16674	2264	1278	1023	7447	19342	9927	11941	11132	8509
