Geneid	8FG1	8FG2	8FG3	8FS1	8FS2	8FS3	8MG1	8MG2	8MG3	8MS1	8MS2	8MS3	8WM1	8WM2	8WM3
latens_genome_00009444	24	22	14	20	16	17	32	16	72	20	4	32	183	91	46
latens_genome_00009445	1594	2066	2060	948	794	592	304	292	191	124	144	118	270	510	172
latens_genome_00009446	4112	62	1156	1760	40	694	98816	161927	44658	35413	40738	20121	21920	10332	10814
latens_genome_00009449	24718	32596	28037	18222	21351	15216	8065	6505	6551	6092	5172	6310	9681	13395	9201
latens_genome_00009451	2082	1350	1139	9038	5468	6383	1156	834	893	5436	6395	9797	7364	6088	5829
latens_genome_00009452	14123	16069	12637	11457	11589	8748	1879	1356	1738	1462	1300	1725	3482	6475	3200
latens_genome_00009453	11	6	12	45	13	33	8	3	2	26	23	49	108	173	109
latens_genome_00009454	369	244	264	971	784	951	266	105	217	937	689	1219	3350	3133	2307
latens_genome_00009456	986	391	651	2629	2143	2641	675	345	493	1902	2125	4495	4634	4213	3066
latens_genome_00009443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009447	35636	24593	37058	20746	20342	26390	4795	1492	974	1938	2019	1549	13070	31792	14271
latens_genome_00009448	6838	8651	9756	5563	6464	4050	1937	4167	2618	3153	2505	3274	2006	3556	2347
latens_genome_00009450	4042	2302	2153	12548	10304	8283	3201	2401	1173	9606	7975	9219	14000	11991	11471
latens_genome_00009455	1	0	4	0	0	0	1	2	2	0	1	0	0	0	2
latens_genome_00009457	1242	544	654	2559	1730	3064	776	422	140	2366	2236	1316	16179	15166	11739
latens_genome_00009417	648	678	446	1128	1138	1363	436	156	150	1285	1081	1783	4557	3620	3514
latens_genome_00009422	18856	19247	16944	16439	14685	17290	6526	5691	3991	8778	7158	5815	7501	9795	7267
latens_genome_00009424	24423	26278	17750	19352	20874	14014	4988	2280	3573	2887	2145	4590	11784	16319	11729
latens_genome_00009426	0	0	0	2	0	0	0	0	0	0	6	0	0	2	0
latens_genome_00009427	18	11	17	58	60	42	80	117	1542	64	28	546	368	212	94
latens_genome_00009428	65616	51326	54783	53205	43598	39253	19724	19999	13141	14910	16060	15927	27604	39605	24508
latens_genome_00009432	20	274	0	36	1899	172	323	48	31	400	276	121	1629	4668	6767
latens_genome_00009434	299	70	166	649	410	829	237	126	106	356	365	295	876	672	515
latens_genome_00009439	89	44	52	106	100	112	219	378	296	238	246	288	399	295	213
latens_genome_00009418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009419	448	220	265	904	790	1130	2185	1967	528	967	1110	830	1265	938	850
latens_genome_00009420	892	1530	2060	2926	5371	8011	709	529	1342	2238	2626	5459	5370	5609	4237
latens_genome_00009423	23272	18220	21671	12127	11773	11913	5953	2352	3308	2755	2380	3492	17074	25382	17491
latens_genome_00009425	19524	18667	17996	17520	18964	18144	7594	3101	5206	3490	3907	11524	17822	19431	15110
latens_genome_00009429	9560	10223	7429	10071	10702	11142	6565	3263	6114	6919	5847	12216	10740	10725	8749
latens_genome_00009430	12458	9071	10262	9342	8595	6663	662	388	817	715	1040	2286	5942	10912	5759
latens_genome_00009431	195	38	48	82	60	26	3359	3141	1348	1013	1050	550	1935	580	782
latens_genome_00009433	49875	48575	43049	39009	37537	33126	10385	5877	5054	5390	5623	6781	14832	27060	14301
latens_genome_00009435	17381	14383	14096	13922	11581	10918	6880	5398	1667	3002	3344	2591	14201	16754	11223
latens_genome_00009437	1148	1567	649	791	1096	189	371	468	29	252	172	38	94	175	106
latens_genome_00009438	8090	10845	12049	6808	7870	5627	3198	6324	1898	3478	3140	3037	2875	3971	2327
latens_genome_00009440	29265	13508	18665	22237	19339	24559	6244	2032	3967	7570	7857	14398	54599	71663	51839
latens_genome_00009436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009421	25830	38886	35813	18923	25274	15049	2472	2874	2936	1849	2135	2571	3406	8143	3727
latens_genome_00009562	8	4	6	10	22	46	28	6	2	235	106	64	193	124	125
latens_genome_00009564	30	56	42	80	182	104	66	11	48	152	174	338	448	432	341
latens_genome_00009565	498	338	317	886	779	924	157	74	97	574	635	1540	4562	4052	4181
latens_genome_00009566	302	181	294	2148	1768	3100	399	242	170	3438	3508	3300	3427	2938	2823
latens_genome_00009569	6015	3444	8627	14986	19782	55278	6871	2512	8762	13498	11928	54066	62885	48023	56326
latens_genome_00009572	3240	14	290	1273	5	228	42839	32157	26616	11206	12016	10870	15186	6415	6714
latens_genome_00009574	34654	41361	31004	24513	28266	18499	11841	13694	2055	5152	6040	1570	6405	9435	7170
latens_genome_00009576	3327	3569	2437	2552	2480	1652	321	435	159	225	307	108	450	789	613
latens_genome_00009563	25	80	25	67	105	39	15	6	8	288	318	380	422	289	349
latens_genome_00009567	66	21	32	210	234	182	90	74	156	412	462	1175	953	844	524
latens_genome_00009568	4	0	6	14	24	14	6	4	0	24	18	8	20	14	24
latens_genome_00009570	0	0	0	0	0	4	10	6	20	0	2	6	12	12	8
latens_genome_00009571	6327	0	1174	2155	6	524	90260	94599	42296	24800	35275	16621	28787	11159	10639
latens_genome_00009573	7182	9310	9648	4874	6046	4048	861	957	124	417	551	186	693	2053	1088
latens_genome_00009575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009577	2327	450	564	952	238	299	22723	29227	6266	6594	10667	3407	8210	3196	2895
latens_genome_00009578	720	151	992	4	46	75	24	8	43	10	19	0	133	14	2
latens_genome_00009579	5	5	10	0	0	0	0	0	0	0	0	0	1	2	2
latens_genome_00009582	2	14	8	24	16	10	4	14	10	14	66	40	22	53	30
latens_genome_00009584	22	76	34	78	128	130	26	14	36	96	102	122	320	218	172
latens_genome_00009585	606	18	200	465	284	527	10399	20946	3127	4115	4877	1529	2671	1214	1295
latens_genome_00009587	16	56	28	33	72	34	4	2	0	20	12	28	710	502	375
latens_genome_00009589	1947	490	1503	3595	2374	3671	742	2527	182	2682	4360	746	883	1184	953
latens_genome_00009592	134	20	22	84	6	28	2074	1350	823	439	663	471	1884	564	746
latens_genome_00009593	18235	20874	23880	9719	11791	11414	5286	1790	4271	2695	1892	3430	8080	11656	7514
latens_genome_00009594	6	14	0	24	6	2	6	2	4	8	8	0	24	10	4
latens_genome_00009580	2	10	6	24	0	17	16	22	8	425	302	216	169	84	64
latens_genome_00009581	2	0	0	0	0	5	4	9	6	24	22	28	38	36	8
latens_genome_00009583	7337	7632	6839	4870	5366	3747	1135	425	1134	567	472	1047	2028	3613	2024
latens_genome_00009586	0	0	0	1	2	0	0	0	8	3	3	38	15	0	7
latens_genome_00009588	4	1	6	7	32	42	14	2	0	10	30	24	45	43	24
latens_genome_00009590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009591	0	0	0	4	0	1	16	20	0	8	10	6	18	4	6
latens_genome_00009597	0	0	0	4	6	2	0	0	0	0	2	0	22	4	0
latens_genome_00009598	4	0	0	38	14	26	2	6	14	16	50	16	27	44	32
latens_genome_00009601	774	3	199	203	2	89	18875	6024	8678	4855	3326	4594	8435	3415	3205
latens_genome_00009603	2	2	2	4	0	6	16	44	4	28	10	4	2	6	0
latens_genome_00009595	4	8	0	0	2	2	0	0	0	0	4	2	9	18	4
latens_genome_00009596	6	0	0	10	0	20	0	0	0	8	0	2	6	0	0
latens_genome_00009599	2	7	16	48	32	40	18	12	20	52	20	144	246	76	85
latens_genome_00009600	394	2	52	212	22	76	5603	3465	3024	1451	1884	2095	3920	1807	1774
latens_genome_00009602	8	12	10	6	2	4	117	104	19	137	78	23	35	21	30
latens_genome_00009605	1626	2	126	686	2	167	26533	12888	5580	7854	7363	4255	17087	7061	7641
latens_genome_00009607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009611	16	18	6	38	8	36	14	14	0	76	92	17	41	20	30
latens_genome_00009612	4	0	6	144	0	34	150	541	78	3504	4174	630	590	272	390
latens_genome_00009613	2	0	0	2	0	2	39	24	0	44	14	2	11	16	2
latens_genome_00009617	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
latens_genome_00009618	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0
latens_genome_00009619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009621	2	0	0	0	0	0	8	8	4	4	2	16	45	10	0
latens_genome_00009624	37	45	32	75	37	8	6	16	22	0	10	4	6	26	18
latens_genome_00009461	276	1183	3041	727	4450	8954	2455	946	5344	5325	2004	16016	14465	12573	11729
latens_genome_00009467	10	16	14	22	4	0	56	24	2	20	10	6	12	12	10
latens_genome_00009468	4	6	6	12	0	14	0	0	0	15	10	0	160	82	24
latens_genome_00009470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009475	2	0	0	2	0	0	158	45	35	38	48	15	158	116	33
latens_genome_00009477	68	7	33	60	24	53	1196	2050	205	467	479	272	321	195	194
latens_genome_00009479	8787	9391	7982	7175	8380	6344	567	438	856	267	526	673	2088	5763	2497
latens_genome_00009480	20160	27048	22216	16638	17900	14388	2273	3076	898	1266	1872	874	2621	7111	3091
latens_genome_00009481	1521	73	442	526	31	214	30471	31263	21514	11343	9694	8707	6635	2981	2706
latens_genome_00009458	8	0	2	10	16	12	143	276	62	122	110	50	28	49	22
latens_genome_00009459	6	24	24	52	24	26	4	2	0	188	26	10	32	72	16
latens_genome_00009460	6	15	16	82	40	98	28	19	211	88	96	289	108	96	87
latens_genome_00009462	2847	3545	3054	1792	2426	1368	990	1072	1074	905	594	1018	1069	1528	1100
latens_genome_00009463	6111	10096	10231	4556	6590	4037	1332	1455	1749	1154	1159	1474	1738	2838	1583
latens_genome_00009464	8	0	11	4	4	10	6	6	18	10	2	4	28	6	9
latens_genome_00009465	0	1	0	10	0	0	2	20	15	0	6	20	8	4	0
latens_genome_00009466	6	4	8	4	14	10	8	6	6	6	22	10	2	2	0
latens_genome_00009469	0	4	3	28	30	32	5	6	70	39	79	56	38	68	39
latens_genome_00009471	0	0	0	14	0	10	0	0	3	12	5	46	0	8	11
latens_genome_00009472	10280	3613	5803	24782	21864	41502	6099	3726	7786	8352	12689	37250	40021	48225	43961
latens_genome_00009473	6	2	5	42	36	92	14	10	2	107	49	63	215	175	177
latens_genome_00009474	2	16	14	6	2	40	90	24	14	17	26	4	52	53	50
latens_genome_00009476	4	0	4	7	18	8	21	17	4	15	21	6	23	35	19
latens_genome_00009478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009514	5804	2467	3026	3007	1656	1914	72933	98606	26687	29510	27508	12285	13363	7831	5501
latens_genome_00009520	28387	43625	46666	20849	29120	25656	25448	14171	8246	7710	6718	4854	10537	13409	7373
latens_genome_00009521	1918	1164	1613	3401	2504	2676	1320	390	717	1827	1506	2360	3271	2918	2277
latens_genome_00009523	7	0	6	16	0	11	56	72	12	38	34	25	10	38	26
latens_genome_00009526	596	18	64	251	12	76	8499	7579	2650	2221	3138	1607	4518	1791	2121
latens_genome_00009529	199	10	64	98	10	18	3331	2402	1489	905	1152	897	2408	1291	1438
latens_genome_00009531	7	6	8	12	22	61	4	2	13	0	2	80	6	10	9
latens_genome_00009533	1717	1295	2132	2399	1735	2322	1328	1845	128	430	549	126	395	810	311
latens_genome_00009534	10	9	10	14	6	13	5	2	0	2	0	0	0	1	0
latens_genome_00009513	3426	2070	2637	2109	1652	2056	29778	23541	18787	10235	10015	10194	9234	5689	4735
latens_genome_00009515	10198	13288	12195	7051	7299	5292	3224	889	1503	1086	734	1490	3663	5141	2796
latens_genome_00009516	36093	50157	49466	27595	34050	21456	9708	6673	9604	8270	6426	10071	11294	16592	10095
latens_genome_00009517	8662	11038	9352	7008	7238	5221	13707	5254	7967	4911	3455	6685	7377	7020	5073
latens_genome_00009518	17808	18967	19193	10388	10328	8990	7391	2373	4055	4813	3453	4322	12454	15495	10524
latens_genome_00009519	8108	9268	10938	5392	6412	5602	5330	2257	2385	3025	2351	3247	6096	5944	3982
latens_genome_00009522	4	1	6	4	6	12	24	45	25	6	14	8	18	4	12
latens_genome_00009524	1223	1009	1431	16930	15383	17722	987	2733	1141	20208	21925	21674	6045	5209	4550
latens_genome_00009525	3273	195	809	6235	2737	4227	3646	516	367	10253	2570	3573	7187	7180	6901
latens_genome_00009527	18	54	274	380	226	3632	4	14	8	78	166	174	266	380	144
latens_genome_00009528	38	12	23	4	8	9	335	464	354	96	140	113	211	113	84
latens_genome_00009530	76	4	11	36	4	33	1446	1405	1120	429	492	595	1098	301	408
latens_genome_00009532	74	56	164	984	988	2382	71	97	3	1025	1271	391	340	256	351
latens_genome_00009538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009539	2	0	2	9	12	4	2	0	0	10	5	6	10	8	8
latens_genome_00009541	1187	412	494	2251	1544	2065	512	168	229	1325	1383	2105	6840	6175	5144
latens_genome_00009543	4	2	0	45	43	39	11	8	8	30	76	91	351	291	189
latens_genome_00009545	0	0	0	0	0	2	0	4	0	9	4	8	14	6	0
latens_genome_00009547	46	48	17	24	38	14	34	66	0	14	21	6	12	34	12
latens_genome_00009550	10	6	2	3720	0	1500	1463	2801	374	70908	59168	17155	34674	17401	23615
latens_genome_00009552	0	0	3	12	0	32	4	0	0	94	120	10	74	84	46
latens_genome_00009554	66	6	40	448	108	325	50	58	16	248	420	48	156	129	130
latens_genome_00009555	15	10	12	26	120	66	36	130	6	66	144	2	126	146	92
latens_genome_00009556	16	14	6	30	18	14	12	0	3	0	10	4	35	45	53
latens_genome_00009557	25	50	19	40	34	40	26	59	41	30	39	235	144	135	78
latens_genome_00009559	19139	27899	27426	13668	19716	12975	4135	5268	2052	2827	2930	1794	3606	7421	3403
latens_genome_00009560	176	106	122	477	317	424	756	1459	233	765	727	488	1123	1103	845
latens_genome_00009535	9	12	5	24	16	7	2	8	4	14	3	4	22	8	13
latens_genome_00009536	6	2	3	11	5	7	6	0	1	13	15	18	107	75	24
latens_genome_00009537	26	2	15	21	0	22	470	2126	1619	193	231	257	170	42	69
latens_genome_00009540	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0
latens_genome_00009542	27261	26196	29075	15589	18515	17590	15693	3079	14581	7799	3676	12312	19727	21503	17820
latens_genome_00009544	28	30	26	68	76	68	10	36	8	12	12	6	21	44	16
latens_genome_00009546	488	425	675	8176	7851	7955	512	850	61	11478	10865	2613	2594	1377	1360
latens_genome_00009548	4	4	0	2240	0	1339	524	1999	378	41311	37944	18602	19268	9765	13911
latens_genome_00009549	14	0	10	548	0	294	346	1273	198	11534	16163	7814	5666	2108	2542
latens_genome_00009551	1330	602	582	4161	5598	4325	1077	414	807	2757	3738	5188	36167	27222	27525
latens_genome_00009553	1402	434	532	7399	4206	6616	802	1314	404	3407	6685	3578	2686	2947	2662
latens_genome_00009558	30	51	50	41	66	37	8	10	12	18	36	18	29	54	16
latens_genome_00009561	1714	2190	2658	1382	1434	1668	70	20	2	176	102	74	430	658	300
latens_genome_00009645	12	0	2	1912	6	760	164	814	85	45853	57549	23439	28812	18130	17372
latens_genome_00009648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009651	8256	6311	7360	4308	5660	5310	646	179	707	899	829	1707	7844	10202	6630
latens_genome_00009652	24	18	20	143	72	158	254	121	66	378	252	339	637	519	453
latens_genome_00009653	0	2	0	6	0	0	0	0	0	12	20	2	858	24	18
latens_genome_00009655	362	169	192	626	479	441	110	44	40	414	574	349	4757	4114	3568
latens_genome_00009657	22	28	52	136	44	84	14	30	2	352	320	114	170	162	134
latens_genome_00009658	0	0	0	0	0	0	22	30	5	21	17	0	12	0	2
latens_genome_00009659	0	0	0	0	0	0	2	12	2	18	23	7	15	2	3
latens_genome_00009660	8	0	5	6	0	4	158	202	26	84	96	24	26	12	32
latens_genome_00009662	24	38	40	8	36	14	0	0	0	0	7	4	24	40	18
latens_genome_00009664	54	48	66	150	64	150	128	338	12	1913	1720	350	572	380	346
latens_genome_00009642	9	7	0	1358	14	770	107	560	38	26541	28587	51711	25024	15280	15360
latens_genome_00009643	60	0	8	995	11	802	2667	3027	479	34813	27233	6113	12927	7221	6827
latens_genome_00009644	0	0	0	354	12	86	2	94	0	8072	13027	2839	2966	2206	2222
latens_genome_00009646	8	6	4	2766	8	839	511	912	48	80902	56501	16876	41161	28850	28393
latens_genome_00009647	184	152	106	656	936	1197	222	46	143	510	710	1146	4325	3993	3389
latens_genome_00009649	7475	11579	11720	5614	7517	5111	2058	2904	2418	2583	2090	3450	2142	3444	2228
latens_genome_00009650	1989	1636	1349	4370	8592	5862	1322	848	1152	2363	2946	4564	5311	5366	5330
latens_genome_00009654	13	11	12	55	25	36	5	6	1	73	50	6	320	206	201
latens_genome_00009656	36	18	19	37	23	22	41	14	10	110	74	33	137	83	61
latens_genome_00009661	54	41	33	60	38	40	0	0	0	12	3	0	53	73	12
latens_genome_00009689	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
latens_genome_00009690	14	10	10	82	56	60	33	4	0	74	78	13	258	184	168
latens_genome_00009691	14	16	16	28	34	18	4	2	0	20	24	12	66	32	24
latens_genome_00009692	30	31	40	37	38	50	8	8	4	14	36	19	78	60	28
latens_genome_00009693	71	90	112	144	156	130	166	131	29	495	580	200	696	561	400
latens_genome_00009694	396	58	144	226	52	102	6398	3820	1291	2240	2551	964	4208	1636	1724
latens_genome_00009695	26	10	22	94	50	70	44	61	4	86	76	46	176	162	124
latens_genome_00009696	20	24	28	24	19	12	0	1	0	0	0	0	14	34	2
latens_genome_00009697	4	10	10	6	10	6	4	0	0	16	41	36	60	53	22
latens_genome_00009698	2	14	36	16	6	10	0	2	0	0	6	0	2	2	2
latens_genome_00009699	0	0	0	2	0	4	82	90	18	177	86	18	48	26	16
latens_genome_00009701	30	16	16	20	18	38	312	134	82	314	183	102	110	44	90
latens_genome_00009702	0	3	3	1	0	0	0	0	0	0	0	0	1	0	2
latens_genome_00009703	8	18	22	32	8	8	248	114	26	254	232	96	100	64	56
latens_genome_00009704	2	2	2	4	6	10	0	4	0	38	42	16	18	4	4
latens_genome_00009705	101	3	25	183	58	151	26	76	11	271	152	73	188	75	38
latens_genome_00009700	0	0	0	42	0	2	24	32	6	303	324	110	92	106	58
latens_genome_00009706	1	15	8	43	30	18	30	19	6	32	38	14	10	15	28
latens_genome_00009665	1045	1688	3066	941	950	1820	471	442	75	281	239	104	399	1281	474
latens_genome_00009667	9858	12413	11243	9274	11843	9258	68	8	48	40	128	275	1810	6132	1958
latens_genome_00009671	6	0	0	2	6	8	2	0	0	6	2	6	30	22	2
latens_genome_00009672	2	4	2	34	14	10	36	86	0	1067	844	182	190	104	84
latens_genome_00009673	4634	4611	5047	3766	3787	3390	22	19	13	10	73	80	618	2113	1276
latens_genome_00009674	43	54	90	61	32	38	14	28	2	16	24	20	34	28	48
latens_genome_00009675	112	86	166	345	218	302	112	224	12	146	256	82	212	197	209
latens_genome_00009676	106	104	136	118	90	70	24	30	20	175	204	59	318	379	262
latens_genome_00009678	6	16	10	20	14	24	10	6	0	34	2	6	16	12	2
latens_genome_00009680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009681	12	10	10	34	26	44	84	58	8	199	296	84	227	236	218
latens_genome_00009682	17623	14860	13509	14998	13046	10222	6162	5531	925	2041	3365	1171	6827	13845	6426
latens_genome_00009683	46	14	34	12	8	18	24	24	6	38	12	2	22	26	20
latens_genome_00009684	4	0	2	8	10	2	36	142	12	40	90	2	10	24	14
latens_genome_00009685	4	2	2	6	12	2	14	82	8	46	72	4	30	18	14
latens_genome_00009687	178	384	204	174	278	168	26	20	20	8	0	4	74	130	42
latens_genome_00009688	2	19	6	14	10	10	2	0	0	2	10	0	260	82	40
latens_genome_00009663	0	0	4	12	0	8	0	0	0	20	2	0	18	2	4
latens_genome_00009666	24	24	23	35	38	42	58	58	12	34	91	6	92	47	24
latens_genome_00009668	4277	5106	4767	3968	5157	4165	33	8	12	10	52	75	613	2125	1240
latens_genome_00009669	31	55	46	26	48	8	26	31	2	95	48	32	41	70	45
latens_genome_00009670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009677	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
latens_genome_00009679	48	40	46	38	60	22	44	24	20	364	350	112	1192	965	919
latens_genome_00009686	2	2	1	0	0	0	2	1	0	15	0	0	0	0	0
latens_genome_00009745	6	0	0	2	0	0	30	70	0	8	16	0	18	0	2
latens_genome_00009746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009747	6	2	4	2	0	2	2	0	0	10	24	0	24	12	4
latens_genome_00009749	8	18	12	26	8	18	6	4	6	44	52	10	34	12	22
latens_genome_00009750	40	94	128	36	22	78	24	18	4	71	88	48	188	96	100
latens_genome_00009754	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0
latens_genome_00009755	2081	2656	1572	1729	1586	776	186	194	20	94	148	66	234	844	240
latens_genome_00009756	1349	4	350	286	0	158	32872	14513	17644	6874	4821	8835	14760	6659	5695
latens_genome_00009757	4794	8	1160	1006	10	596	119571	79368	28957	26896	21944	14564	32748	17841	17962
latens_genome_00009759	21	28	58	44	36	60	300	490	54	262	262	48	217	182	126
latens_genome_00009761	2859	4492	4240	1871	2546	1796	712	771	86	570	510	161	963	1573	802
latens_genome_00009740	8	8	0	0	8	2	30	22	6	34	28	0	14	16	3
latens_genome_00009741	94	122	84	126	74	54	6	4	4	44	34	22	110	76	32
latens_genome_00009742	4	6	8	10	0	10	6	2	0	14	16	2	50	28	8
latens_genome_00009743	0	0	0	0	0	0	4	0	0	0	0	0	2	4	0
latens_genome_00009744	8	20	22	4	12	6	20	10	0	12	28	8	24	6	6
latens_genome_00009748	8424	13284	10283	7630	8989	7113	72	16	26	50	146	216	831	3142	1072
latens_genome_00009752	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
latens_genome_00009758	2	0	0	38	44	34	34	44	6	128	78	28	24	4	6
latens_genome_00009760	6308	7998	7189	4717	5986	4579	1454	1943	228	896	909	199	1195	2346	962
latens_genome_00009751	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00009753	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
latens_genome_00009849	18	8	16	4	4	9	7	6	10	3	9	19	45	14	15
latens_genome_00009853	0	8	0	16	18	8	6	22	16	274	282	350	78	76	80
latens_genome_00009855	1235	354	478	3732	2368	3008	82	48	10	130	202	123	156	674	438
latens_genome_00009857	4	0	2	2	6	6	0	0	0	0	0	0	7	10	2
latens_genome_00009861	100	98	76	100	48	112	258	144	46	614	634	142	296	250	166
